h3_index,total_records,unique_customers,total_count,total_sum,avg_transaction,min_transaction,max_transaction,avg_std,total_distinct_transactions,unique_mcc,unique_time_buckets,sum_per_customer,transactions_per_customer,records_per_customer,atm_active_customers,atm_activity_records,atm_activity,vtb_atm_count,vtb_office_count,metro_count,competitor_atm_count,mall_count,university_count
8911aa6a693ffff,1,1,2,1950.0,975.0,400.0,1550.0,813.1727983645296,1,1,1,1950.0,2.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6a697ffff,194,131,634,329621.08,595.8221802958248,8.49,26093.48,408.56864747090117,270,4,3,2516.1914503816797,4.8396946564885495,1.4809160305343512,11,11,1,0,0,0,0,0,0
8911aa6a6a3ffff,12,10,21,7077.98,332.48729166666664,27.0,1338.0,125.89770141899639,14,1,3,707.798,2.1,1.2,0,0,0,0,0,0,0,0,0
8911aa6a6a7ffff,1809,1184,4440,2404492.62,687.3945590228137,1.0,20905.0,220.9396186962463,2189,14,4,2030.8214695945946,3.75,1.5278716216216217,0,0,0,0,0,0,0,0,0
8911aa6a6abffff,137,79,280,179529.0,842.5878392896351,5.0,16359.0,220.39324754104354,147,3,4,2272.518987341772,3.5443037974683542,1.7341772151898733,0,0,0,0,0,0,0,0,0
8911aa6a6afffff,104,74,373,189734.82,494.94444553673077,10.19,5900.0,369.82078827697615,167,3,4,2563.984054054054,5.04054054054054,1.4054054054054055,0,0,0,0,0,0,0,0,0
8911aa6a6b3ffff,78,51,198,130091.0,1074.9764652015385,5.0,16500.0,291.96730004966656,78,2,4,2550.8039215686276,3.8823529411764706,1.5294117647058822,0,0,0,0,0,0,0,0,0
8911aa6a6b7ffff,38,34,49,26768.08,556.946666666579,69.0,2138.02,277.0018205405423,38,3,3,787.2964705882354,1.4411764705882353,1.1176470588235294,0,0,0,0,0,0,0,0,0
8911aa6a6bbffff,243,123,775,596116.04,1082.1060114691359,18.49,12510.0,389.1167524101117,308,8,4,4846.4718699187,6.300813008130081,1.975609756097561,0,0,0,0,0,0,0,0,0
8911aa6a6c3ffff,144,119,309,75558.53,349.45047076375,15.0,5500.0,83.95301245752458,179,5,4,634.9456302521008,2.596638655462185,1.2100840336134453,0,0,0,0,0,0,0,0,0
8911aa6a6c7ffff,126,75,444,213539.84,413.0645057593651,5.0,5573.46,322.58941326071715,154,2,3,2847.1978666666664,5.92,1.68,0,0,0,0,0,0,0,0,0
8911aa6a6cbffff,49,30,228,169682.55,1174.9334091630612,45.0,13245.73,716.3557268464496,49,2,3,5656.085,7.6,1.6333333333333333,40,40,1,1,0,0,1,0,0
8911aa6a6d3ffff,666,338,2687,1530517.3,616.3974615342943,5.0,8450.0,333.1535337749697,1176,10,4,4528.157692307693,7.949704142011834,1.970414201183432,14,14,1,0,0,0,0,0,0
8911aa6a6d7ffff,57,38,125,105851.52,1191.2208417973684,20.0,15284.64,612.5579676306879,59,5,3,2785.5663157894737,3.289473684210526,1.5,0,0,0,0,0,0,0,0,0
8911aa6a80bffff,198,129,384,290231.12,813.1485773567172,7.09,26265.0,366.10298204995695,255,6,4,2249.853643410853,2.9767441860465116,1.5348837209302326,0,0,0,0,0,0,0,0,0
8911aa6a81bffff,7,6,8,24012.0,3266.0,800.0,14412.0,0.0,7,1,3,4002.0,1.3333333333333333,1.1666666666666667,0,0,0,0,0,0,0,0,0
8911aa6a843ffff,12,10,27,11891.04,640.7280555558333,50.0,3067.44,651.9716561468497,12,4,3,1189.104,2.7,1.2,3,3,1,0,0,0,0,1,0
8911aa6a847ffff,33,27,49,15851.0,283.6641414142424,23.0,2200.0,207.07677798811173,33,3,3,587.074074074074,1.8148148148148149,1.2222222222222223,0,0,0,0,0,0,0,0,0
8911aa6a84bffff,133,72,278,174350.04,633.4768485499247,3.99,6479.86,331.49602663444574,172,5,3,2421.5283333333336,3.861111111111111,1.8472222222222223,0,0,0,0,0,0,0,0,0
8911aa6a84fffff,28,23,42,71421.17,2316.6135595239284,30.0,18804.0,307.50609966102115,28,4,3,3105.268260869565,1.826086956521739,1.2173913043478262,0,0,0,0,0,0,0,0,0
8911aa6a857ffff,30,28,44,98994.0,2540.3277777776666,35.0,15000.0,1078.7211748581044,30,6,3,3535.5,1.5714285714285714,1.0714285714285714,0,0,0,0,0,0,0,0,0
8911aa6a85bffff,179,85,421,293834.8,638.320585387933,15.0,4414.95,413.8735017363206,227,7,3,3456.8799999999997,4.952941176470588,2.1058823529411765,2,2,1,0,0,0,0,1,0
8911aa6a863ffff,691,396,1824,1038951.26,700.9545608151519,0.01,12393.0,257.5601953808105,1047,9,4,2623.614292929293,4.606060606060606,1.744949494949495,0,0,0,1,0,0,0,0,0
8911aa6a86bffff,1671,594,4778,3259278.1,832.9133092708677,2.0,68684.0,371.2944916819116,2756,11,4,5487.000168350169,8.043771043771043,2.813131313131313,0,0,0,0,0,0,1,1,0
8911aa6a86fffff,1350,732,3504,2091313.47,812.0523204173703,3.0,31900.0,250.6424034295139,1895,12,4,2856.985614754098,4.786885245901639,1.8442622950819672,0,0,0,0,0,1,0,0,0
8911aa6a873ffff,156,129,217,483588.08,2678.9653439153203,19.99,111438.0,1094.5634537281358,164,10,4,3748.7448062015505,1.682170542635659,1.2093023255813953,5,5,1,0,0,0,0,0,0
8911aa6a87bffff,96,64,169,111934.58,646.1995017360417,35.0,5260.15,419.22112620101336,124,2,3,1748.9778125,2.640625,1.5,0,0,0,0,0,0,0,0,0
8911aa6a883ffff,94,63,180,83534.35,512.5562098953192,5.0,3987.5,365.41930316344,106,1,3,1325.9420634920637,2.857142857142857,1.492063492063492,0,0,0,0,0,0,0,0,0
8911aa6a887ffff,172,103,704,573248.4,679.7590803523256,1.4,9691.37,443.98514099681256,302,4,3,5565.518446601942,6.834951456310679,1.6699029126213591,0,0,0,0,0,0,0,0,0
8911aa6a893ffff,404,176,1122,606391.82,658.9652728313366,3.99,9399.0,290.365958277691,536,5,3,3445.4080681818177,6.375,2.2954545454545454,0,0,0,0,0,0,0,0,0
8911aa6a897ffff,1,1,1,365.0,365.0,365.0,365.0,,1,1,1,365.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6a89bffff,277,161,1037,499124.33,512.4068356183755,8.49,8151.22,272.79067776425364,311,4,4,3100.1511180124226,6.440993788819876,1.720496894409938,0,0,0,0,0,0,0,0,0
8911aa6a8c3ffff,1,1,1,2840.0,2840.0,2840.0,2840.0,,1,1,1,2840.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6a8c7ffff,5,5,6,22954.0,3803.0,40.0,7290.0,4739.029647512241,5,2,2,4590.8,1.2,1.0,0,0,0,0,0,0,0,0,0
8911aa6a8cfffff,94,80,184,150453.64,1106.271763717766,20.0,3442.85,255.87007191911607,99,3,4,1880.6705000000002,2.3,1.175,0,0,0,0,0,0,0,0,0
8911aa6a8d3ffff,45,44,49,393514.0,7994.592592592667,250.0,39330.0,10638.495904474456,46,2,3,8943.5,1.1136363636363635,1.0227272727272727,0,0,0,0,0,0,0,0,0
8911aa6a8dbffff,220,116,947,724500.73,926.5579459733636,12.99,26900.0,593.1421870098391,482,3,3,6245.695948275862,8.163793103448276,1.896551724137931,0,0,0,0,0,0,0,0,0
8911aa6aa0bffff,1,1,1,28152.0,28152.0,28152.0,28152.0,,1,1,1,28152.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6aa13ffff,137,93,227,287305.73,1387.7511286061313,95.0,4221.37,392.8639968443051,163,1,4,3089.3089247311827,2.4408602150537635,1.4731182795698925,0,0,0,0,0,0,0,0,0
8911aa6aa17ffff,15,15,16,9730.0,641.0,85.0,1500.0,7.0710678118654755,15,2,3,648.6666666666666,1.0666666666666667,1.0,0,0,0,0,0,0,0,0,0
8911aa6aa1bffff,32,17,115,64005.86,1559.2635483003126,10.0,17125.0,56.15329536842992,32,2,3,3765.050588235294,6.764705882352941,1.8823529411764706,0,0,0,0,0,0,0,0,0
8911aa6aa4bffff,8,7,9,5566.73,551.459375,47.0,2070.11,1294.0831913173126,9,1,3,795.2471428571428,1.2857142857142858,1.1428571428571428,0,0,0,0,0,0,0,0,0
8911aa6aa4fffff,217,142,434,199836.6,463.0170710047005,7.99,6556.72,270.0006029124749,270,5,4,1407.3,3.056338028169014,1.528169014084507,0,0,0,0,0,0,0,0,0
8911aa6aa5bffff,46,28,124,33989.94,293.3572478369565,20.0,1410.0,190.1687307999639,48,3,3,1213.9264285714287,4.428571428571429,1.6428571428571428,0,0,0,0,0,0,0,0,0
8911aa6aa83ffff,1,1,2,49690.0,24845.0,3000.0,46690.0,30893.49527004026,1,1,1,49690.0,2.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6aa87ffff,334,135,714,527925.85,799.6105361175449,5.0,10000.0,400.4670317804089,452,7,4,3910.5618518518518,5.288888888888889,2.474074074074074,21,21,1,0,0,0,1,0,0
8911aa6aa8bffff,4,3,15,21950.0,1034.7222222225,300.0,3650.0,1298.7506043348494,6,1,2,7316.666666666667,5.0,1.3333333333333333,0,0,0,0,0,0,0,0,0
8911aa6aa8fffff,77,60,157,214613.51,2101.3092918985717,30.0,25922.0,519.482196619343,94,8,3,3576.8918333333336,2.6166666666666667,1.2833333333333334,0,0,0,0,0,0,0,0,0
8911aa6aa93ffff,99,64,311,145473.08,555.4849154589899,9.2,3610.29,243.0038729207082,143,1,3,2273.016875,4.859375,1.546875,0,0,0,0,0,0,0,0,0
8911aa6aaa3ffff,52,42,66,105572.28,1574.6806410255767,30.0,10571.68,1407.4102122666163,52,5,3,2513.6257142857144,1.5714285714285714,1.2380952380952381,0,0,0,0,0,0,0,0,0
8911aa6aaa7ffff,25,21,35,157894.0,3541.2533333332,100.0,40450.0,5546.090141272864,25,2,3,7518.761904761905,1.6666666666666667,1.1904761904761905,0,0,0,0,0,0,0,0,0
8911aa6aaabffff,145,102,281,114344.94,494.9394200327586,33.25,4829.62,139.17892741247545,156,2,4,1121.0288235294117,2.7549019607843137,1.4215686274509804,0,0,0,0,0,0,0,1,0
8911aa6aaafffff,98,60,248,156224.16,624.4049882784693,14.0,5887.53,359.92603543075097,131,2,3,2603.736,4.133333333333334,1.6333333333333333,0,0,0,0,0,0,0,0,0
8911aa6aab3ffff,263,139,571,348223.51,733.4847450210647,8.0,8700.0,375.3869431429385,298,9,3,2505.205107913669,4.107913669064748,1.8920863309352518,0,0,0,0,0,0,0,2,0
8911aa6aab7ffff,721,275,1589,1233825.66,959.8065310038974,3.0,204600.0,337.6280480389356,906,11,4,4486.638763636363,5.778181818181818,2.6218181818181816,24,24,1,0,0,0,1,1,0
8911aa6aabbffff,217,136,438,231674.87,586.2232119633179,8.49,6000.0,295.47173415682227,279,6,4,1703.4916911764706,3.2205882352941178,1.5955882352941178,0,0,0,0,0,0,0,0,0
8911aa6ab03ffff,4,3,5,4600.0,887.5,750.0,1200.0,212.13203435596427,4,2,2,1533.3333333333333,1.6666666666666667,1.3333333333333333,0,0,0,0,0,0,0,0,0
8911aa6ab07ffff,27,20,91,8960.0,116.84788359777778,10.0,500.0,58.15618915156595,43,2,3,448.0,4.55,1.35,0,0,0,0,0,0,0,0,0
8911aa6ab0bffff,7,3,11,30803.91,3453.4185714285713,200.0,15717.95,912.6980778165363,7,1,3,10267.97,3.6666666666666665,2.3333333333333335,17,17,1,0,0,0,0,0,0
8911aa6ab17ffff,131,89,261,248916.83,1085.3600099852672,10.0,14884.0,300.88773968379746,165,4,4,2796.8183146067413,2.932584269662921,1.4719101123595506,0,0,0,0,0,0,0,0,0
8911aa6ab1bffff,208,110,324,236184.6,819.7955829326443,38.4,7131.0,370.596059613271,222,3,3,2147.132727272727,2.9454545454545453,1.8909090909090909,0,0,0,0,0,0,0,1,0
8911aa6ab53ffff,8,8,8,5875.0,734.375,240.0,2400.0,,8,2,2,734.375,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6ab57ffff,1,1,1,1100.0,1100.0,1100.0,1100.0,,1,1,1,1100.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6ab8fffff,5,3,6,6360.0,1209.0,180.0,3100.0,21.213203435596427,5,1,3,2120.0,2.0,1.6666666666666667,0,0,0,0,0,0,0,0,0
8911aa6abc7ffff,543,192,2120,1300051.36,599.9495581400183,1.0,8779.12,394.1043769315293,1032,7,3,6771.100833333334,11.041666666666666,2.828125,0,0,0,0,0,0,0,0,0
8911aa6abcbffff,194,115,771,551728.74,537.6331861979381,5.0,3870.12,360.69277189119117,387,2,3,4797.641217391304,6.7043478260869565,1.6869565217391305,0,0,0,0,0,0,0,0,0
8911aa6abcfffff,195,106,813,417491.18,439.76736906241024,5.99,4434.36,289.9683261462269,332,1,4,3938.5960377358488,7.669811320754717,1.8396226415094339,0,0,0,0,0,0,0,0,0
8911aa6abd3ffff,651,299,1355,1690464.22,1412.7700610502457,3.0,85990.0,550.409908400054,939,15,4,5653.726488294315,4.531772575250836,2.177257525083612,42,42,1,0,0,0,0,0,0
8911aa6abd7ffff,58,33,214,54820.31,251.00629184,21.0,1130.0,139.1451736044385,58,3,3,1661.2215151515152,6.484848484848484,1.7575757575757576,0,0,0,0,0,0,0,0,0
8911aa6abdbffff,101,68,241,144196.27,712.3941872591089,25.0,16564.13,372.34997509373625,105,4,4,2120.533382352941,3.5441176470588234,1.4852941176470589,34,34,1,0,0,0,0,0,0
8911aa6ac03ffff,587,327,1150,789731.33,792.4108085927597,7.0,68200.0,494.7955726042301,640,6,4,2415.0805198776757,3.5168195718654434,1.7951070336391437,0,0,0,0,0,0,1,1,0
8911aa6ac07ffff,1222,569,3767,2058599.97,654.6345850277578,5.0,34916.0,344.28946676255646,1826,10,4,3617.9261335676624,6.6203866432337435,2.1476274165202107,0,0,0,0,0,0,1,1,0
8911aa6ac0bffff,380,225,1014,741364.92,1001.2222698141053,3.0,55490.0,467.2730257068458,497,7,4,3294.9552000000003,4.506666666666667,1.6888888888888889,0,0,0,0,0,0,0,0,0
8911aa6ac0fffff,4228,1785,10303,6670255.62,820.2571488783373,1.0,38095.0,343.4694667606915,6023,16,4,3736.837882352941,5.771988795518207,2.368627450980392,541,541,1,2,0,1,1,2,0
8911aa6ac17ffff,18,18,27,86460.0,3695.703703703333,140.0,23298.0,2498.5358600856275,24,3,3,4803.333333333333,1.5,1.0,0,0,0,0,0,0,0,0,0
8911aa6ac1bffff,39,28,66,81396.92,1196.8892948720513,60.0,8251.5,964.3452407313799,40,2,3,2907.032857142857,2.357142857142857,1.3928571428571428,35,35,1,0,0,0,0,0,0
8911aa6ac23ffff,58,40,205,65236.55,222.50182630431033,15.0,1832.0,163.66647690721206,67,3,3,1630.9137500000002,5.125,1.45,0,0,0,0,0,0,0,0,0
8911aa6ac2bffff,157,91,727,269617.34,435.3766023625477,3.99,12537.75,289.447655098122,237,3,3,2962.8279120879124,7.989010989010989,1.7252747252747254,0,0,0,0,0,0,0,0,0
8911aa6ac2fffff,83,55,362,180500.0,469.61587686084334,2.0,4652.0,309.7339034011534,83,2,3,3281.818181818182,6.581818181818182,1.509090909090909,0,0,0,0,0,0,0,0,0
8911aa6ac33ffff,377,265,994,601151.39,677.9886966582758,8.49,44019.0,356.01814995036545,419,8,4,2268.495811320755,3.750943396226415,1.4226415094339622,0,0,0,0,0,0,0,0,0
8911aa6ac37ffff,293,171,709,615970.24,1232.4919388099318,2.98,25460.0,539.6832302131594,365,4,3,3602.1651461988304,4.146198830409356,1.713450292397661,0,0,0,0,0,0,0,0,0
8911aa6ac3bffff,7053,2610,15665,11790477.01401,991.649508336274,2.0,230769.0,455.52502067761986,9811,16,4,4517.42414329885,6.001915708812261,2.7022988505747128,64,64,1,0,0,0,3,3,0
8911aa6ac47ffff,352,240,784,499674.67,625.0314181852557,6.0,9633.88,393.32991660712713,435,3,4,2081.9777916666667,3.2666666666666666,1.4666666666666666,0,0,0,0,0,0,0,1,0
8911aa6ac4fffff,1131,693,2492,1917208.21,988.037553837648,5.0,50000.0,709.9529699436993,1620,7,4,2766.5342135642136,3.595959595959596,1.632034632034632,16,16,1,0,0,0,1,1,0
8911aa6ac53ffff,171,130,309,439561.9,1488.2881732715205,55.0,22480.0,642.9312552990015,199,2,4,3381.245384615385,2.376923076923077,1.3153846153846154,0,0,0,0,0,0,0,0,0
8911aa6ac57ffff,190,123,506,323023.84,663.4231287113685,14.0,3600.0,292.74910021406,263,2,3,2626.2100813008133,4.1138211382113825,1.5447154471544715,0,0,0,0,0,0,0,0,0
8911aa6ac63ffff,39,34,59,54581.45,944.9089743589743,46.0,5782.0,589.517158372088,40,2,3,1605.3367647058822,1.7352941176470589,1.1470588235294117,0,0,0,0,0,0,0,0,0
8911aa6ac6bffff,88,66,207,35739.0,305.12121212125,15.0,17450.0,8.182873263541916,115,2,4,541.5,3.1363636363636362,1.3333333333333333,0,0,0,0,0,0,0,0,0
8911aa6ac6fffff,82,36,167,122632.92,752.7550214602439,1.0,3369.6,233.7230575558226,114,2,4,3406.47,4.638888888888889,2.2777777777777777,0,0,0,0,0,0,0,0,0
8911aa6ac73ffff,47,37,130,105465.0,972.5105369806383,30.0,15000.0,792.8255625034682,47,4,3,2850.4054054054054,3.5135135135135136,1.2702702702702702,0,0,0,0,0,0,0,0,0
8911aa6ac77ffff,154,102,203,185433.91999999998,908.9136471861038,1.0,11520.0,568.144724481459,176,6,3,1817.979607843137,1.9901960784313726,1.5098039215686274,0,0,0,0,0,0,1,0,0
8911aa6ac7bffff,510,290,2173,1254685.27,674.575028589,1.0,11100.0,380.9841453816765,908,8,3,4326.500931034483,7.493103448275862,1.7586206896551724,0,0,0,0,0,0,0,0,0
8911aa6ac83ffff,194,134,607,400822.1,661.6471115831444,20.0,30710.0,312.9636113371134,317,5,4,2991.209701492537,4.529850746268656,1.4477611940298507,16,16,1,0,0,0,0,0,0
8911aa6ac87ffff,333,173,1053,585267.26,643.244449304985,6.0,9200.0,392.30609579733954,512,3,4,3383.04774566474,6.086705202312139,1.9248554913294798,0,0,0,0,0,0,0,0,0
8911aa6ac8bffff,167,97,400,216665.22,645.4198779404192,6.0,7105.0,337.4036266243994,214,3,3,2233.66206185567,4.123711340206185,1.7216494845360826,0,0,0,0,0,0,0,0,0
8911aa6ac8fffff,139,93,359,155873.4,446.4946452472662,15.81,4520.0,265.37506891326257,189,6,3,1676.058064516129,3.860215053763441,1.4946236559139785,0,0,0,0,0,0,0,0,0
8911aa6ac93ffff,196,133,498,231852.8,505.65147560295924,15.99,9150.0,173.71852781613956,273,7,4,1743.2541353383458,3.744360902255639,1.4736842105263157,0,0,0,0,0,0,0,0,0
8911aa6ac97ffff,38,26,47,79962.0,2011.421052631579,30.0,44500.0,74.64488176329863,38,3,4,3075.4615384615386,1.8076923076923077,1.4615384615384615,0,0,0,0,0,0,0,0,0
8911aa6ac9bffff,463,326,1041,755683.74,921.5876263011879,1.0,15640.0,342.48382313575155,478,11,4,2318.0482822085887,3.1932515337423313,1.4202453987730062,330,330,1,0,0,0,0,0,0
8911aa6acabffff,48,39,98,186221.75,3408.4048445764583,10.0,129209.0,338.7677455118928,61,4,3,4774.916666666667,2.5128205128205128,1.2307692307692308,10,10,1,0,0,0,0,0,0
8911aa6acafffff,9,4,14,31932.489999999998,1794.9412962966667,100.0,4949.81,1115.1838138731443,10,1,3,7983.1224999999995,3.5,2.25,24,24,1,0,0,0,0,0,0
8911aa6acb3ffff,225,153,704,357100.64,496.22400028479996,7.99,3567.35,296.00431182814077,280,4,3,2333.9911111111114,4.601307189542483,1.4705882352941178,0,0,0,0,0,0,0,0,0
8911aa6acbbffff,149,88,334,213425.2,824.4479593016107,6.0,7960.0,400.17759981658344,156,4,3,2425.2863636363636,3.7954545454545454,1.6931818181818181,0,0,0,0,0,0,0,0,0
8911aa6acc3ffff,122,100,162,399009.19,2608.617704918033,10.0,68900.0,1721.5270830179632,139,5,3,3990.0919,1.62,1.22,0,0,0,0,0,0,0,0,0
8911aa6acc7ffff,283,164,1395,773070.46,580.0290184099647,8.49,21435.0,311.8394921696189,540,4,4,4713.8442682926825,8.50609756097561,1.725609756097561,0,0,0,0,0,0,0,0,0
8911aa6accbffff,44,27,118,129938.73,2509.337448839091,50.0,84000.0,141.83251894424845,49,6,3,4812.545555555555,4.37037037037037,1.6296296296296295,0,0,0,0,0,0,0,0,0
8911aa6accfffff,140,90,445,249271.3,506.9608398114285,11.41,3567.3,346.8966589760742,185,1,3,2769.681111111111,4.944444444444445,1.5555555555555556,0,0,0,0,0,0,0,0,0
8911aa6acd3ffff,1013,387,2240,2244378.3,1120.948154893771,3.12,82746.0,752.3543708205918,1405,11,4,5799.427131782945,5.7881136950904395,2.6175710594315245,0,0,0,0,0,0,0,1,0
8911aa6acd7ffff,254,139,722,390592.59,623.7172478898032,10.0,8850.0,304.17320489872026,357,5,3,2810.0186330935253,5.194244604316546,1.8273381294964028,0,0,0,0,0,0,0,0,0
8911aa6acdbffff,52,33,122,111039.44,1231.8584535255768,34.89,20000.0,192.6776758583588,62,3,3,3364.8315151515153,3.696969696969697,1.5757575757575757,0,0,0,0,0,0,0,0,0
8911aa6ad03ffff,929,345,2669,1584791.6199999999,704.6116701546395,4.99,113749.0,512.8191764922108,1391,9,4,4593.598898550725,7.736231884057971,2.692753623188406,0,0,0,0,0,0,0,5,0
8911aa6ad07ffff,10,8,18,31105.0,1775.125,690.0,2836.0,354.4527279296241,10,1,4,3888.125,2.25,1.25,0,0,0,0,0,0,0,0,0
8911aa6ad0bffff,123,59,249,125141.51,634.2720760744716,26.0,4294.36,251.91617063809267,126,2,3,2121.042542372881,4.220338983050848,2.0847457627118646,0,0,0,0,0,0,0,0,0
8911aa6ad0fffff,22,18,31,3750.0,119.16666666681817,30.0,420.0,48.53092507839579,22,1,3,208.33333333333334,1.7222222222222223,1.2222222222222223,0,0,0,0,0,0,0,0,0
8911aa6ad13ffff,48,39,79,137275.69,2242.194781746042,50.0,9000.0,505.8372131451862,52,3,3,3519.8894871794873,2.0256410256410255,1.2307692307692308,0,0,0,0,0,0,0,0,0
8911aa6ad17ffff,205,106,340,180769.23,556.2618264987805,6.0,5235.0,248.77678460609656,208,6,3,1705.3700943396227,3.207547169811321,1.9339622641509433,40,40,1,0,0,0,0,0,0
8911aa6ad1bffff,1500,513,4956,2659260.22,598.4337426512934,1.0,25000.0,348.57819497215615,2374,15,4,5183.743118908383,9.660818713450292,2.9239766081871346,34,34,1,0,0,0,1,1,0
8911aa6ad23ffff,62,36,276,121731.03,600.563210766129,29.49,11100.0,353.578654469941,72,5,3,3381.4175,7.666666666666667,1.7222222222222223,0,0,0,0,0,0,0,0,0
8911aa6ad27ffff,168,135,293,212389.0,897.6122260014881,25.0,25040.0,228.9181477523545,184,11,3,1573.2518518518518,2.1703703703703705,1.2444444444444445,0,0,0,0,0,0,0,0,0
8911aa6ad2bffff,119,50,469,400896.52999999997,775.4897150078991,7.99,7429.8,590.4571706184294,177,5,4,8017.9306,9.38,2.38,0,0,0,0,0,0,0,0,0
8911aa6ad33ffff,90,81,112,493656.57,4887.336698412667,89.0,115000.0,1797.6479927546418,92,4,4,6094.525555555556,1.382716049382716,1.1111111111111112,0,0,0,0,0,0,0,0,0
8911aa6ad37ffff,8,7,8,5400.0,675.0,450.0,1350.0,,8,1,2,771.4285714285714,1.1428571428571428,1.1428571428571428,0,0,0,0,0,0,0,0,0
8911aa6ad3bffff,31,29,33,43013.64,1233.2838709677421,115.0,4711.1,76.55138013125578,31,1,4,1483.2289655172412,1.1379310344827587,1.0689655172413792,0,0,0,0,0,0,0,0,0
8911aa6ad43ffff,44,34,101,219617.97,4309.953904152046,3.0,33743.66,602.9682619192714,60,4,3,6459.35205882353,2.9705882352941178,1.2941176470588236,0,0,0,0,0,0,0,0,0
8911aa6ad47ffff,111,70,426,202380.13,529.9840915562162,3.99,5350.0,328.2294362494828,164,3,3,2891.144714285714,6.085714285714285,1.5857142857142856,0,0,0,0,0,0,0,0,0
8911aa6ad4bffff,42,33,57,31567.68,554.1606746030952,15.0,4470.0,262.9321902523314,42,2,3,956.5963636363637,1.7272727272727273,1.2727272727272727,0,0,0,0,0,0,0,0,0
8911aa6ad4fffff,104,63,173,209814.51,1195.0113411172115,1.0,4160.0,420.4027419377237,116,1,4,3330.3890476190477,2.746031746031746,1.6507936507936507,0,0,0,0,0,0,0,0,0
8911aa6ad53ffff,2,2,2,130.0,65.0,60.0,70.0,,2,1,2,65.0,1.0,1.0,0,0,0,0,0,0,0,0,0
8911aa6ad57ffff,876,282,2297,1225065.49,544.9124954240183,1.5,9551.11,304.301907042399,1139,10,4,4344.203865248227,8.145390070921986,3.106382978723404,89,89,1,0,1,0,0,0,0
8911aa6ad5bffff,659,318,2564,1412653.29,571.1861528984674,3.99,6323.86,363.55363527048326,1381,7,3,4442.305943396226,8.062893081761006,2.0723270440251573,0,0,0,0,0,0,0,0,0
8911aa6ad83ffff,304,188,568,739324.44,1312.0965040141775,13.99,11730.0,652.1542219918077,369,7,4,3932.576808510638,3.021276595744681,1.6170212765957446,0,0,0,0,0,0,0,0,0
8911aa6ad87ffff,530,258,1903,1320288.53,812.9090003909057,3.0,20289.8,462.7182556996793,1021,6,4,5117.397403100776,7.375968992248062,2.054263565891473,0,0,0,0,0,0,0,0,0
8911aa6ad8bffff,196,114,871,369309.6,508.8937689455102,3.99,24000.0,415.02571499378956,258,3,3,3239.5578947368417,7.640350877192983,1.719298245614035,0,0,0,0,0,0,0,0,0
8911aa6ad97ffff,145,88,217,130093.0,554.6256321838621,27.0,14990.0,502.3982208628795,163,4,4,1478.3295454545455,2.465909090909091,1.6477272727272727,0,0,0,0,0,0,0,0,0
8911aa6ad9bffff,89,66,125,178488.82,1438.1250561797754,0.53,3497.4,332.7869491149022,92,1,4,2704.3760606060605,1.893939393939394,1.3484848484848484,0,0,0,0,0,0,0,0,0
8911aa6ada3ffff,135,97,239,869763.97,5113.859418753704,19.89,56663.3,1632.2573083024172,169,4,3,8966.638865979381,2.463917525773196,1.3917525773195876,0,0,0,0,0,0,0,0,0
8911aa6ada7ffff,160,96,709,364198.35,548.198850015,1.0,4056.74,405.7684203120613,305,2,4,3793.7328125,7.385416666666667,1.6666666666666667,0,0,0,0,0,0,0,0,0
8911aa6adabffff,138,106,277,350390.54,1357.2771049443477,50.0,4706.02,364.0627912953812,188,1,4,3305.5711320754717,2.6132075471698113,1.3018867924528301,0,0,0,0,0,0,0,0,0
8911aa6adb3ffff,691,224,2126,1203403.15,498.4479264127351,3.0,8049.45,289.9416728969975,1147,8,4,5372.335491071428,9.491071428571429,3.0848214285714284,37,37,1,0,0,0,1,1,0
8911aa6adb7ffff,325,112,926,537596.55,585.5338618624307,1.0,6795.0,363.37723182028896,419,4,3,4799.969196428572,8.267857142857142,2.9017857142857144,0,0,0,0,0,0,0,0,0
